ID,Type,Area,X [m],Y [m],DepthRef [m],Z [m],Q/P [m^2/s],Koriginal [m/s],Krevised [m/s],LowerBoundFlag,,lnK
101108A,HRK08,MLS,178.726,90.841,6.93434014,7.16565986,8.80E-07,3.38E-06,2.51E-06,0,,-5.599650167
101108A,HRK08,MLS,178.726,90.841,6.949579397,7.150420603,8.49E-07,3.08E-06,2.43E-06,0,,-5.614631155
101108A,HRK08,MLS,178.726,90.841,6.964818653,7.135181347,8.41E-07,3.01E-06,2.41E-06,0,,-5.617757641
101108A,HRK08,MLS,178.726,90.841,6.980057909,7.119942091,8.67E-07,3.25E-06,2.49E-06,0,,-5.604151629
101108A,HRK08,MLS,178.726,90.841,6.995297165,7.104702835,8.86E-07,3.43E-06,2.59E-06,0,,-5.585863054
101108A,HRK08,MLS,178.726,90.841,7.010536422,7.089463578,8.96E-07,3.53E-06,2.75E-06,0,,-5.561145184
101108A,HRK08,MLS,178.726,90.841,7.025775678,7.074224322,9.69E-07,4.30E-06,3.08E-06,0,,-5.512069473
101108A,HRK08,MLS,178.726,90.841,7.041014934,7.058985066,1.08E-06,5.60E-06,3.52E-06,0,,-5.452856895
101108A,HRK08,MLS,178.726,90.841,7.056254191,7.043745809,1.14E-06,6.47E-06,3.90E-06,0,,-5.40926198
101108A,HRK08,MLS,178.726,90.841,7.071493447,7.028506553,1.18E-06,7.08E-06,4.15E-06,0,,-5.382458628
101108A,HRK08,MLS,178.726,90.841,7.086732703,7.013267297,1.15E-06,6.58E-06,4.23E-06,0,,-5.373849174
101108A,HRK08,MLS,178.726,90.841,7.10197196,6.99802804,1.22E-06,7.71E-06,4.48E-06,0,,-5.348457713
101108A,HRK08,MLS,178.726,90.841,7.117211216,6.982788784,1.24E-06,7.96E-06,4.64E-06,0,,-5.33301507
101108A,HRK08,MLS,178.726,90.841,7.132450472,6.967549528,1.26E-06,8.36E-06,4.77E-06,0,,-5.321459362
101108A,HRK08,MLS,178.726,90.841,7.147689729,6.952310271,1.24E-06,8.05E-06,4.81E-06,0,,-5.31753638
101108A,HRK08,MLS,178.726,90.841,7.162928985,6.937071015,1.28E-06,8.63E-06,4.97E-06,0,,-5.303534292
101108A,HRK08,MLS,178.726,90.841,7.178168241,6.921831759,1.31E-06,9.17E-06,5.15E-06,0,,-5.28788753
101108A,HRK08,MLS,178.726,90.841,7.193407498,6.906592502,1.35E-06,9.88E-06,5.32E-06,0,,-5.274207688
101108A,HRK08,MLS,178.726,90.841,7.208646754,6.891353246,1.32E-06,9.38E-06,5.34E-06,0,,-5.272847478
101108A,HRK08,MLS,178.726,90.841,7.22388601,6.87611399,1.34E-06,9.72E-06,5.45E-06,0,,-5.263960076
101108A,HRK08,MLS,178.726,90.841,7.239125267,6.860874733,1.42E-06,1.12E-05,5.63E-06,0,,-5.249528036
101108A,HRK08,MLS,178.726,90.841,7.254364523,6.845635477,1.31E-06,9.25E-06,5.45E-06,0,,-5.263294302
101108A,HRK08,MLS,178.726,90.841,7.269603779,6.830396221,1.37E-06,1.04E-05,5.59E-06,0,,-5.252743118
101108A,HRK08,MLS,178.726,90.841,7.284843036,6.815156964,1.35E-06,9.98E-06,5.69E-06,0,,-5.244996607
101108A,HRK08,MLS,178.726,90.841,7.300082292,6.799917708,1.43E-06,1.15E-05,6.06E-06,0,,-5.217776766
101108A,HRK08,MLS,178.726,90.841,7.315321548,6.784678452,1.56E-06,1.42E-05,6.49E-06,0,,-5.187544224
101108A,HRK08,MLS,178.726,90.841,7.330560805,6.769439195,1.47E-06,1.22E-05,6.38E-06,0,,-5.195025815
101108A,HRK08,MLS,178.726,90.841,7.345800061,6.754199939,1.47E-06,1.22E-05,6.38E-06,0,,-5.195071851
101108A,HRK08,MLS,178.726,90.841,7.361039317,6.738960683,1.49E-06,1.27E-05,6.52E-06,0,,-5.185844396
101108A,HRK08,MLS,178.726,90.841,7.376278574,6.723721426,1.56E-06,1.44E-05,6.77E-06,0,,-5.16930429
101108A,HRK08,MLS,178.726,90.841,7.39151783,6.70848217,1.54E-06,1.38E-05,6.82E-06,0,,-5.166045345
101108A,HRK08,MLS,178.726,90.841,7.406757086,6.693242914,1.52E-06,1.34E-05,6.92E-06,0,,-5.159974342
101108A,HRK08,MLS,178.726,90.841,7.421996343,6.678003657,1.54E-06,1.38E-05,7.10E-06,0,,-5.148839031
101108A,HRK08,MLS,178.726,90.841,7.437235599,6.662764401,1.53E-06,1.35E-05,7.22E-06,0,,-5.141560256
101108A,HRK08,MLS,178.726,90.841,7.452474855,6.647525145,1.51E-06,1.31E-05,7.52E-06,0,,-5.123877087
101108A,HRK08,MLS,178.726,90.841,7.467714112,6.632285888,1.71E-06,1.80E-05,8.59E-06,0,,-5.066019942
101108A,HRK08,MLS,178.726,90.841,7.482953368,6.617046632,1.91E-06,2.39E-05,9.70E-06,0,,-5.013230145
101108A,HRK08,MLS,178.726,90.841,7.498192624,6.601807376,1.88E-06,2.27E-05,9.89E-06,0,,-5.00481265
101108A,HRK08,MLS,178.726,90.841,7.513431881,6.586568119,1.80E-06,2.05E-05,9.62E-06,0,,-5.016859544
101108A,HRK08,MLS,178.726,90.841,7.528671137,6.571328863,1.75E-06,1.91E-05,9.27E-06,0,,-5.032853307
101108A,HRK08,MLS,178.726,90.841,7.543910393,6.556089607,1.67E-06,1.70E-05,8.86E-06,0,,-5.052706211
101108A,HRK08,MLS,178.726,90.841,7.559149649,6.540850351,1.62E-06,1.56E-05,8.62E-06,0,,-5.064508598
101108A,HRK08,MLS,178.726,90.841,7.574388906,6.525611094,1.61E-06,1.55E-05,8.69E-06,0,,-5.061203617
101108A,HRK08,MLS,178.726,90.841,7.589628162,6.510371838,1.62E-06,1.56E-05,8.94E-06,0,,-5.048779754
101108A,HRK08,MLS,178.726,90.841,7.604867418,6.495132582,1.63E-06,1.60E-05,9.34E-06,0,,-5.029699026
101108A,HRK08,MLS,178.726,90.841,7.620106675,6.479893325,1.64E-06,1.61E-05,9.76E-06,0,,-5.010670413
101108A,HRK08,MLS,178.726,90.841,7.635345931,6.464654069,1.59E-06,1.49E-05,9.90E-06,0,,-5.004259358
101108A,HRK08,MLS,178.726,90.841,7.650585187,6.449414813,1.60E-06,1.51E-05,9.35E-06,0,,-5.029037596
101108A,HRK08,MLS,178.726,90.841,7.665824444,6.434175556,1.61E-06,1.55E-05,8.31E-06,0,,-5.080452417
101108A,HRK08,MLS,178.726,90.841,7.6810637,6.4189363,1.65E-06,1.64E-05,7.92E-06,0,,-5.101058387
101108A,HRK08,MLS,178.726,90.841,7.696302956,6.403697044,1.64E-06,1.63E-05,7.73E-06,0,,-5.111877965
101108A,HRK08,MLS,178.726,90.841,7.711542213,6.388457787,1.62E-06,1.56E-05,7.57E-06,0,,-5.120840066
101108A,HRK08,MLS,178.726,90.841,7.726781469,6.373218531,1.62E-06,1.57E-05,7.57E-06,0,,-5.120857872
101108A,HRK08,MLS,178.726,90.841,7.742020725,6.357979275,1.61E-06,1.54E-05,7.65E-06,0,,-5.116329918
101108A,HRK08,MLS,178.726,90.841,7.757259982,6.342740018,1.58E-06,1.48E-05,8.02E-06,0,,-5.09575348
101108A,HRK08,MLS,178.726,90.841,7.772499238,6.327500762,1.57E-06,1.44E-05,8.50E-06,0,,-5.070420214
101108A,HRK08,MLS,178.726,90.841,7.787738494,6.312261506,1.48E-06,1.25E-05,8.26E-06,0,,-5.082931804
101108A,HRK08,MLS,178.726,90.841,7.802977751,6.297022249,1.45E-06,1.19E-05,7.86E-06,0,,-5.10483284
101108A,HRK08,MLS,178.726,90.841,7.818217007,6.281782993,1.49E-06,1.28E-05,7.77E-06,0,,-5.109667406
101108A,HRK08,MLS,178.726,90.841,7.833456263,6.266543737,1.56E-06,1.42E-05,7.92E-06,0,,-5.101304198
101108A,HRK08,MLS,178.726,90.841,7.84869552,6.25130448,1.60E-06,1.51E-05,8.12E-06,0,,-5.0906566
101108A,HRK08,MLS,178.726,90.841,7.863934776,6.236065224,1.63E-06,1.60E-05,8.41E-06,0,,-5.074979437
101108A,HRK08,MLS,178.726,90.841,7.879174032,6.220825968,1.74E-06,1.88E-05,8.92E-06,0,,-5.049630971
101108A,HRK08,MLS,178.726,90.841,7.894413289,6.205586711,1.78E-06,2.00E-05,9.21E-06,0,,-5.035885985
101108A,HRK08,MLS,178.726,90.841,7.909652545,6.190347455,1.73E-06,1.85E-05,9.22E-06,0,,-5.035366135
101108A,HRK08,MLS,178.726,90.841,7.924891801,6.175108199,1.78E-06,1.97E-05,9.58E-06,0,,-5.018612357
101108A,HRK08,MLS,178.726,90.841,7.940131058,6.159868942,1.79E-06,2.01E-05,1.03E-05,0,,-4.985821386
101108A,HRK08,MLS,178.726,90.841,7.955370314,6.144629686,2.17E-06,3.26E-05,1.24E-05,0,,-4.905108625
101108A,HRK08,MLS,178.726,90.841,7.97060957,6.12939043,2.37E-06,4.09E-05,1.40E-05,0,,-4.853085358
101108A,HRK08,MLS,178.726,90.841,7.985848827,6.114151173,2.48E-06,4.55E-05,1.41E-05,0,,-4.849690478
101108A,HRK08,MLS,178.726,90.841,8.001088083,6.098911917,2.14E-06,3.14E-05,1.18E-05,0,,-4.926996199
101108A,HRK08,MLS,178.726,90.841,8.016327339,6.083672661,1.67E-06,1.70E-05,9.10E-06,0,,-5.040799593
101108A,HRK08,MLS,178.726,90.841,8.031566596,6.068433404,1.54E-06,1.38E-05,7.87E-06,0,,-5.104132323
101108A,HRK08,MLS,178.726,90.841,8.046805852,6.053194148,1.57E-06,1.45E-05,7.68E-06,0,,-5.114870689
101108A,HRK08,MLS,178.726,90.841,8.062045108,6.037954892,1.66E-06,1.67E-05,7.92E-06,0,,-5.101393662
101108A,HRK08,MLS,178.726,90.841,8.077284365,6.022715635,1.66E-06,1.66E-05,8.00E-06,0,,-5.096863536
101108A,HRK08,MLS,178.726,90.841,8.092523621,6.007476379,1.63E-06,1.59E-05,8.05E-06,0,,-5.093963318
101108A,HRK08,MLS,178.726,90.841,8.107762877,5.992237123,1.69E-06,1.74E-05,8.44E-06,0,,-5.07367612
101108A,HRK08,MLS,178.726,90.841,8.123002133,5.976997867,1.75E-06,1.90E-05,9.02E-06,0,,-5.044805525
101108A,HRK08,MLS,178.726,90.841,8.13824139,5.96175861,1.85E-06,2.19E-05,9.89E-06,0,,-5.004777037
101108A,HRK08,MLS,178.726,90.841,8.153480646,5.946519354,2.03E-06,2.77E-05,1.10E-05,0,,-4.958114701
101108A,HRK08,MLS,178.726,90.841,8.168719902,5.931280098,2.07E-06,2.90E-05,1.16E-05,0,,-4.935538771
101108A,HRK08,MLS,178.726,90.841,8.183959159,5.916040841,2.16E-06,3.22E-05,1.18E-05,0,,-4.926577539
101108A,HRK08,MLS,178.726,90.841,8.199198415,5.900801585,2.04E-06,2.80E-05,1.10E-05,0,,-4.958094724
101108A,HRK08,MLS,178.726,90.841,8.214437671,5.885562329,2.02E-06,2.73E-05,9.62E-06,0,,-5.016913397
101108A,HRK08,MLS,178.726,90.841,8.229676928,5.870323072,1.48E-06,1.25E-05,6.94E-06,0,,-5.158659733
101108A,HRK08,MLS,178.726,90.841,8.244916184,5.855083816,1.30E-06,8.96E-06,5.36E-06,0,,-5.271005201
101108A,HRK08,MLS,178.726,90.841,8.26015544,5.83984456,1.14E-06,6.48E-06,4.35E-06,0,,-5.361942122
101108A,HRK08,MLS,178.726,90.841,8.275394697,5.824605303,1.04E-06,5.17E-06,3.80E-06,0,,-5.420019889
101108A,HRK08,MLS,178.726,90.841,8.290633953,5.809366047,1.05E-06,5.20E-06,3.70E-06,0,,-5.431404919
101108A,HRK08,MLS,178.726,90.841,8.305873209,5.794126791,1.05E-06,5.25E-06,3.88E-06,0,,-5.41093662
101108A,HRK08,MLS,178.726,90.841,8.321112466,5.778887534,1.18E-06,7.13E-06,4.58E-06,0,,-5.338799438
101108A,HRK08,MLS,178.726,90.841,8.336351722,5.763648278,1.40E-06,1.09E-05,5.74E-06,0,,-5.241223891
101108A,HRK08,MLS,178.726,90.841,8.351590978,5.748409022,1.54E-06,1.38E-05,6.99E-06,0,,-5.155373861
101108A,HRK08,MLS,178.726,90.841,8.366830235,5.733169765,1.77E-06,1.95E-05,8.52E-06,0,,-5.069588974
101108A,HRK08,MLS,178.726,90.841,8.382069491,5.717930509,1.89E-06,2.30E-05,9.82E-06,0,,-5.007774104
101108A,HRK08,MLS,178.726,90.841,8.397308747,5.702691253,2.02E-06,2.72E-05,1.10E-05,0,,-4.958362249
101108A,HRK08,MLS,178.726,90.841,8.412548004,5.687451996,2.07E-06,2.89E-05,1.19E-05,0,,-4.925217328
101108A,HRK08,MLS,178.726,90.841,8.42778726,5.67221274,2.13E-06,3.12E-05,1.28E-05,0,,-4.892306058
101108A,HRK08,MLS,178.726,90.841,8.443026516,5.656973484,2.36E-06,4.05E-05,1.42E-05,0,,-4.848697681
101108A,HRK08,MLS,178.726,90.841,8.458265773,5.641734227,2.33E-06,3.90E-05,1.45E-05,0,,-4.837206249
101108A,HRK08,MLS,178.726,90.841,8.473505029,5.626494971,2.34E-06,3.95E-05,1.47E-05,0,,-4.831274655
101108A,HRK08,MLS,178.726,90.841,8.488744285,5.611255715,2.37E-06,4.09E-05,1.48E-05,0,,-4.828965077
101108A,HRK08,MLS,178.726,90.841,8.503983542,5.596016458,2.22E-06,3.47E-05,1.45E-05,0,,-4.839594868
101108A,HRK08,MLS,178.726,90.841,8.519222798,5.580777202,2.38E-06,4.12E-05,1.52E-05,0,,-4.818565027
101108A,HRK08,MLS,178.726,90.841,8.534462054,5.565537946,2.44E-06,4.38E-05,1.58E-05,0,,-4.801853375
101108A,HRK08,MLS,178.726,90.841,8.549701311,5.550298689,2.47E-06,4.55E-05,1.62E-05,0,,-4.791445942
101108A,HRK08,MLS,178.726,90.841,8.564940567,5.535059433,2.45E-06,4.42E-05,1.63E-05,0,,-4.788745499
101108A,HRK08,MLS,178.726,90.841,8.580179823,5.519820177,2.43E-06,4.33E-05,1.66E-05,0,,-4.780997251
101108A,HRK08,MLS,178.726,90.841,8.59541908,5.50458092,2.63E-06,5.31E-05,1.77E-05,0,,-4.751964665
101108A,HRK08,MLS,178.726,90.841,8.610658336,5.489341664,2.64E-06,5.36E-05,1.82E-05,0,,-4.740491473
101108A,HRK08,MLS,178.726,90.841,8.625897592,5.474102408,2.80E-06,6.19E-05,1.83E-05,0,,-4.736631464
101108A,HRK08,MLS,178.726,90.841,8.641136849,5.458863151,2.49E-06,4.63E-05,1.64E-05,0,,-4.786102817
101108A,HRK08,MLS,178.726,90.841,8.656376105,5.443623895,2.29E-06,3.73E-05,1.44E-05,0,,-4.842833837
101108A,HRK08,MLS,178.726,90.841,8.671615361,5.428384639,2.28E-06,3.71E-05,1.27E-05,0,,-4.894837561
101108A,HRK08,MLS,178.726,90.841,8.686854617,5.413145383,1.67E-06,1.70E-05,1.00E-05,0,,-4.998290415
101108A,HRK08,MLS,178.726,90.841,8.702093874,5.397906126,1.87E-06,2.24E-05,1.01E-05,0,,-4.99636345
101108A,HRK08,MLS,178.726,90.841,8.71733313,5.38266687,1.94E-06,2.47E-05,1.04E-05,0,,-4.983354159
101108A,HRK08,MLS,178.726,90.841,8.732572386,5.367427614,1.95E-06,2.50E-05,1.05E-05,0,,-4.97739173
101108A,HRK08,MLS,178.726,90.841,8.747811643,5.352188357,2.04E-06,2.81E-05,1.06E-05,0,,-4.97598505
101108A,HRK08,MLS,178.726,90.841,8.763050899,5.336949101,1.84E-06,2.17E-05,9.60E-06,0,,-5.017560061
101108A,HRK08,MLS,178.726,90.841,8.778290155,5.321709845,1.66E-06,1.66E-05,8.74E-06,0,,-5.058448018
101108A,HRK08,MLS,178.726,90.841,8.793529412,5.306470588,1.71E-06,1.81E-05,8.91E-06,0,,-5.049964075
101108A,HRK08,MLS,178.726,90.841,8.808768668,5.291231332,1.92E-06,2.39E-05,9.71E-06,0,,-5.012607367
101108A,HRK08,MLS,178.726,90.841,8.824007924,5.275992076,1.93E-06,2.44E-05,9.98E-06,0,,-5.000971749
101108A,HRK08,MLS,178.726,90.841,8.839247181,5.260752819,1.87E-06,2.24E-05,9.81E-06,0,,-5.008133699
101108A,HRK08,MLS,178.726,90.841,8.854486437,5.245513563,1.83E-06,2.14E-05,9.72E-06,0,,-5.012549171
101108A,HRK08,MLS,178.726,90.841,8.869725693,5.230274307,1.86E-06,2.22E-05,9.94E-06,0,,-5.002512626
101108A,HRK08,MLS,178.726,90.841,8.88496495,5.21503505,1.96E-06,2.52E-05,1.05E-05,0,,-4.978369327
101108A,HRK08,MLS,178.726,90.841,8.900204206,5.199795794,1.97E-06,2.57E-05,1.11E-05,0,,-4.954934363
101108A,HRK08,MLS,178.726,90.841,8.915443462,5.184556538,2.21E-06,3.43E-05,1.23E-05,0,,-4.911045431
101108A,HRK08,MLS,178.726,90.841,8.930682719,5.169317281,2.13E-06,3.13E-05,1.26E-05,0,,-4.899213512
101108A,HRK08,MLS,178.726,90.841,8.945921975,5.154078025,2.07E-06,2.90E-05,1.29E-05,0,,-4.888530736
101108A,HRK08,MLS,178.726,90.841,8.961161231,5.138838769,2.19E-06,3.33E-05,1.40E-05,0,,-4.852835204
101108A,HRK08,MLS,178.726,90.841,8.976400488,5.123599512,2.36E-06,4.04E-05,1.58E-05,0,,-4.800577852
101108A,HRK08,MLS,178.726,90.841,8.991639744,5.108360256,2.61E-06,5.22E-05,1.82E-05,0,,-4.739820488
101108A,HRK08,MLS,178.726,90.841,9.006879,5.093121,2.86E-06,6.57E-05,2.04E-05,0,,-4.690250116
101108A,HRK08,MLS,178.726,90.841,9.022118257,5.077881743,2.79E-06,6.14E-05,2.10E-05,0,,-4.676986763
101108A,HRK08,MLS,178.726,90.841,9.037357513,5.062642487,2.83E-06,6.35E-05,2.17E-05,0,,-4.664318393
101108A,HRK08,MLS,178.726,90.841,9.052596769,5.047403231,2.89E-06,6.74E-05,2.22E-05,0,,-4.652855624
101108A,HRK08,MLS,178.726,90.841,9.067836026,5.032163974,2.81E-06,6.26E-05,2.22E-05,0,,-4.654182828
101108A,HRK08,MLS,178.726,90.841,9.083075282,5.016924718,2.85E-06,6.48E-05,2.24E-05,0,,-4.648973466
101108A,HRK08,MLS,178.726,90.841,9.098314538,5.001685462,2.80E-06,6.19E-05,2.24E-05,0,,-4.649809048
101108A,HRK08,MLS,178.726,90.841,9.113553795,4.986446205,2.80E-06,6.23E-05,2.24E-05,0,,-4.649694829
101108A,HRK08,MLS,178.726,90.841,9.128793051,4.971206949,2.60E-06,5.14E-05,2.18E-05,0,,-4.661372573
101108A,HRK08,MLS,178.726,90.841,9.144032307,4.955967693,2.63E-06,5.29E-05,2.26E-05,0,,-4.646840211
101108A,HRK08,MLS,178.726,90.841,9.159271564,4.940728436,2.69E-06,5.62E-05,2.39E-05,0,,-4.621045291
101108A,HRK08,MLS,178.726,90.841,9.17451082,4.92548918,2.75E-06,5.93E-05,2.46E-05,0,,-4.609493492
101108A,HRK08,MLS,178.726,90.841,9.189750076,4.910249924,3.10E-06,8.03E-05,2.57E-05,0,,-4.590673775
101108A,HRK08,MLS,178.726,90.841,9.204989333,4.895010667,3.20E-06,8.66E-05,2.63E-05,0,,-4.579938449
101108A,HRK08,MLS,178.726,90.841,9.220228589,4.879771411,3.22E-06,8.84E-05,2.62E-05,0,,-4.581019842
101108A,HRK08,MLS,178.726,90.841,9.235467845,4.864532155,3.05E-06,7.70E-05,2.50E-05,0,,-4.602214282
101108A,HRK08,MLS,178.726,90.841,9.250707101,4.849292899,3.05E-06,7.70E-05,2.44E-05,0,,-4.613072947
101108A,HRK08,MLS,178.726,90.841,9.265946358,4.834053642,2.99E-06,7.35E-05,2.38E-05,0,,-4.623912503
101108A,HRK08,MLS,178.726,90.841,9.281185614,4.818814386,2.86E-06,6.55E-05,2.35E-05,0,,-4.629112745
101108A,HRK08,MLS,178.726,90.841,9.29642487,4.80357513,2.78E-06,6.10E-05,2.40E-05,0,,-4.620187125
101108A,HRK08,MLS,178.726,90.841,9.311664127,4.788335873,2.88E-06,6.64E-05,2.44E-05,0,,-4.612884463
101108A,HRK08,MLS,178.726,90.841,9.326903383,4.773096617,2.87E-06,6.59E-05,2.31E-05,0,,-4.635749633
101108A,HRK08,MLS,178.726,90.841,9.342142639,4.757857361,2.59E-06,5.09E-05,2.06E-05,0,,-4.686986827
101108A,HRK08,MLS,178.726,90.841,9.357381896,4.742618104,2.59E-06,5.08E-05,1.93E-05,0,,-4.715116081
101108A,HRK08,MLS,178.726,90.841,9.372621152,4.727378848,2.60E-06,5.17E-05,1.82E-05,0,,-4.738813359
101108A,HRK08,MLS,178.726,90.841,9.387860408,4.712139592,2.40E-06,4.23E-05,1.65E-05,0,,-4.782618907
101108A,HRK08,MLS,178.726,90.841,9.403099665,4.696900335,2.27E-06,3.64E-05,1.51E-05,0,,-4.819628614
101108A,HRK08,MLS,178.726,90.841,9.418338921,4.681661079,2.22E-06,3.47E-05,1.46E-05,0,,-4.835058228
101108A,HRK08,MLS,178.726,90.841,9.433578177,4.666421823,2.31E-06,3.84E-05,1.49E-05,0,,-4.826788827
101108A,HRK08,MLS,178.726,90.841,9.448817434,4.651182566,2.36E-06,4.03E-05,1.52E-05,0,,-4.818463402
101108A,HRK08,MLS,178.726,90.841,9.46405669,4.63594331,2.33E-06,3.92E-05,1.53E-05,0,,-4.815915396
101108A,HRK08,MLS,178.726,90.841,9.479295946,4.620704054,2.42E-06,4.31E-05,1.57E-05,0,,-4.805081486
101108A,HRK08,MLS,178.726,90.841,9.494535203,4.605464797,2.39E-06,4.19E-05,1.56E-05,0,,-4.805818049
101108A,HRK08,MLS,178.726,90.841,9.509774459,4.590225541,2.43E-06,4.35E-05,1.56E-05,0,,-4.808121113
101108A,HRK08,MLS,178.726,90.841,9.525013715,4.574986285,2.35E-06,3.98E-05,1.49E-05,0,,-4.826779272
101108A,HRK08,MLS,178.726,90.841,9.540252972,4.559747028,2.25E-06,3.57E-05,1.41E-05,0,,-4.851484983
101108A,HRK08,MLS,178.726,90.841,9.555492228,4.544507772,2.16E-06,3.22E-05,1.35E-05,0,,-4.870707291
101108A,HRK08,MLS,178.726,90.841,9.570731484,4.529268516,2.20E-06,3.38E-05,1.35E-05,0,,-4.870011985
101108A,HRK08,MLS,178.726,90.841,9.585970741,4.514029259,2.38E-06,4.11E-05,1.37E-05,0,,-4.864836498
101108A,HRK08,MLS,178.726,90.841,9.601209997,4.498790003,1.94E-06,2.46E-05,1.21E-05,0,,-4.916978762
101108A,HRK08,MLS,178.726,90.841,9.616449253,4.483550747,2.13E-06,3.12E-05,1.24E-05,0,,-4.906381977
101108A,HRK08,MLS,178.726,90.841,9.63168851,4.46831149,2.19E-06,3.34E-05,1.25E-05,0,,-4.903165157
101108A,HRK08,MLS,178.726,90.841,9.646927766,4.453072234,2.00E-06,2.65E-05,1.18E-05,0,,-4.927766203
101108A,HRK08,MLS,178.726,90.841,9.662167022,4.437832978,2.08E-06,2.92E-05,1.18E-05,0,,-4.927147333
101108A,HRK08,MLS,178.726,90.841,9.677406279,4.422593721,2.15E-06,3.19E-05,1.16E-05,0,,-4.934072159
101108A,HRK08,MLS,178.726,90.841,9.692645535,4.407354465,1.89E-06,2.30E-05,1.03E-05,0,,-4.986544486
101108A,HRK08,MLS,178.726,90.841,9.707884791,4.392115209,1.85E-06,2.18E-05,9.36E-06,0,,-5.028925982
101108A,HRK08,MLS,178.726,90.841,9.723124048,4.376875952,1.54E-06,1.37E-05,8.13E-06,0,,-5.090125458
101108A,HRK08,MLS,178.726,90.841,9.738363304,4.361636696,1.63E-06,1.58E-05,8.39E-06,0,,-5.076071688
101108A,HRK08,MLS,178.726,90.841,9.75360256,4.34639744,2.28E-06,3.71E-05,9.54E-06,0,,-5.020595345
101108A,HRK08,MLS,178.726,90.841,9.768841817,4.331158183,1.41E-06,1.10E-05,6.95E-06,0,,-5.157783761
101108A,HRK08,MLS,178.726,90.841,9.784081073,4.315918927,1.49E-06,1.28E-05,6.03E-06,0,,-5.219367587
101108A,HRK08,MLS,178.726,90.841,9.799320329,4.300679671,1.18E-06,7.05E-06,4.75E-06,0,,-5.323740711
101108A,HRK08,MLS,178.726,90.841,9.814559585,4.285440415,1.06E-06,5.40E-06,4.16E-06,0,,-5.381234786
101108A,HRK08,MLS,178.726,90.841,9.829798842,4.270201158,1.12E-06,6.21E-06,4.33E-06,0,,-5.363271932
101108A,HRK08,MLS,178.726,90.841,9.845038098,4.254961902,1.25E-06,8.17E-06,5.03E-06,0,,-5.298331878
101108A,HRK08,MLS,178.726,90.841,9.860277354,4.239722646,1.49E-06,1.27E-05,6.18E-06,0,,-5.20899316
101108A,HRK08,MLS,178.726,90.841,9.875516611,4.224483389,1.57E-06,1.45E-05,7.11E-06,0,,-5.14822407
101108A,HRK08,MLS,178.726,90.841,9.890755867,4.209244133,1.77E-06,1.96E-05,8.01E-06,0,,-5.096161717
101108A,HRK08,MLS,178.726,90.841,9.905995123,4.194004877,1.65E-06,1.65E-05,7.97E-06,0,,-5.098781815
101108A,HRK08,MLS,178.726,90.841,9.92123438,4.17876562,1.85E-06,2.17E-05,7.97E-06,0,,-5.098660213
101108A,HRK08,MLS,178.726,90.841,9.936473636,4.163526364,1.52E-06,1.34E-05,6.43E-06,0,,-5.191811168
101108A,HRK08,MLS,178.726,90.841,9.951712892,4.148287108,1.23E-06,7.91E-06,4.84E-06,0,,-5.314833765
101108A,HRK08,MLS,178.726,90.841,9.966952149,4.133047851,1.03E-06,5.00E-06,3.80E-06,0,,-5.420352993
101108A,HRK08,MLS,178.726,90.841,9.982191405,4.117808595,1.03E-06,4.96E-06,3.42E-06,0,,-5.46577455
101108A,HRK08,MLS,178.726,90.841,9.997430661,4.102569339,9.29E-07,3.87E-06,3.17E-06,0,,-5.498699283
101108A,HRK08,MLS,178.726,90.841,10.01266992,4.087330082,9.98E-07,4.63E-06,3.39E-06,0,,-5.469170298
101108A,HRK08,MLS,178.726,90.841,10.02790917,4.072090826,1.08E-06,5.69E-06,3.92E-06,0,,-5.407139149
101108A,HRK08,MLS,178.726,90.841,10.04314843,4.05685157,1.37E-06,1.03E-05,4.84E-06,0,,-5.315027895
101108A,HRK08,MLS,178.726,90.841,10.05838769,4.041612313,1.35E-06,9.99E-06,5.04E-06,0,,-5.297476752
101108A,HRK08,MLS,178.726,90.841,10.07362694,4.026373057,1.38E-06,1.05E-05,4.75E-06,0,,-5.323097521
101108A,HRK08,MLS,178.726,90.841,10.0888662,4.011133801,1.05E-06,5.26E-06,3.64E-06,0,,-5.438367962
101108A,HRK08,MLS,178.726,90.841,10.10410546,3.995894544,9.12E-07,3.70E-06,2.95E-06,0,,-5.530020167
101108A,HRK08,MLS,178.726,90.841,10.11934471,3.980655288,8.86E-07,3.44E-06,2.65E-06,0,,-5.577157621
101108A,HRK08,MLS,178.726,90.841,10.13458397,3.965416032,8.48E-07,3.07E-06,2.47E-06,0,,-5.606668366
101108A,HRK08,MLS,178.726,90.841,10.14982322,3.950176775,8.56E-07,3.15E-06,2.44E-06,0,,-5.611951558
101108A,HRK08,MLS,178.726,90.841,10.16506248,3.934937519,8.61E-07,3.20E-06,2.47E-06,0,,-5.607297658
101108A,HRK08,MLS,178.726,90.841,10.18030174,3.919698263,8.71E-07,3.29E-06,2.56E-06,0,,-5.592058699
101108A,HRK08,MLS,178.726,90.841,10.19554099,3.904459006,9.38E-07,3.96E-06,2.76E-06,0,,-5.559514408
101108A,HRK08,MLS,178.726,90.841,10.21078025,3.88921975,9.61E-07,4.21E-06,2.90E-06,0,,-5.537579497
101108A,HRK08,MLS,178.726,90.841,10.22601951,3.873980494,9.63E-07,4.23E-06,3.00E-06,0,,-5.52269579
